CustomerID,TimePeriod,AvgQuantity,AvgUnitPrice,AvgRevenue,TotalQuantity,TotalRevenue,Country
12405.0,8,15.87037037037037,3.5442592592592597,31.67388888888889,857,1710.39,Finland
12406.0,7,16.183673469387756,3.043673469387755,33.08673469387755,793,1621.25,Denmark
12406.0,12,18.303571428571427,2.0,32.03660714285714,1025,1794.05,Denmark
12407.0,4,14.333333333333334,2.380666666666667,15.086666666666668,215,226.3,Belgium
12407.0,5,17.0,3.581666666666667,22.471666666666668,204,269.66,Belgium
12407.0,8,22.10810810810811,3.0716216216216217,24.63243243243243,818,911.4,Belgium
12407.0,11,13.76923076923077,4.5576923076923075,23.135384615384616,179,300.76,Belgium
12408.0,4,9.88888888888889,3.319722222222222,23.26638888888889,356,837.59,Belgium
12408.0,7,13.03448275862069,2.7624137931034483,22.557931034482756,378,654.18,Belgium
12408.0,10,18.235294117647058,3.0976470588235294,37.781176470588235,310,642.28,Belgium
12408.0,12,15.869565217391305,2.8313043478260873,32.80434782608695,365,754.5,Belgium
12409.0,7,49.09375,3.71109375,96.985625,3142,6207.08,Switzerland
12409.0,10,53.53333333333333,3.3802222222222227,108.12422222222223,2409,4865.59,Switzerland
12410.0,3,8.115384615384615,6.335384615384616,26.666538461538458,211,693.3299999999999,Switzerland
12412.0,7,12.785714285714286,2.4899999999999998,18.375,358,514.5,Denmark
12412.0,8,14.176470588235293,2.548235294117647,22.131764705882354,241,376.24,Denmark
12412.0,10,14.375,3.28125,21.00875,230,336.14,Denmark
12413.0,2,7.5,5.125,19.96875,180,479.25,France
12413.0,5,6.25,4.8075,21.1625,25,84.65,France
12413.0,11,8.1,4.011,19.42,81,194.20000000000002,France
12414.0,3,20.714285714285715,6.637142857142857,21.965714285714284,145,153.76,Austria
12414.0,5,22.6,9.77,48.56,113,242.8,Austria
12414.0,6,7.0,9.825000000000001,27.641666666666666,42,165.85,Austria
12415.0,2,101.23404255319149,1.8495744680851065,150.9144680851064,4758,7092.9800000000005,Australia
12415.0,3,121.5072463768116,2.778695652173913,203.23072463768116,8384,14022.92,Australia
12415.0,4,125.26829268292683,3.1435365853658532,203.9858536585366,10272,16726.84,Australia
12415.0,5,1.0,350.0,350.0,1,350.0,Australia
12415.0,6,112.94736842105263,2.846184210526316,166.98894736842104,8584,12691.16,Australia
12415.0,7,109.64748201438849,2.064460431654676,168.53820143884894,15241,23426.81,Australia
12415.0,8,55.3625,1.8526250000000002,36.937625000000004,4429,2955.01,Australia
12415.0,9,125.73195876288659,2.254845360824742,225.57154639175258,12196,21880.44,Australia
12415.0,10,315.1111111111111,1.2522222222222221,326.8577777777778,2836,2941.7200000000003,Australia
12415.0,11,87.01219512195122,3.2096341463414633,200.87524390243902,7135,16471.77,Australia
12415.0,12,110.5625,2.0621875,198.59,3538,6354.88,Australia
12417.0,1,5.454545454545454,7.003636363636363,26.485454545454544,60,291.34,MULTIPLE
12417.0,2,6.75,5.654375,20.215,108,323.44,MULTIPLE
12417.0,4,6.631578947368421,6.693157894736842,21.57894736842105,126,410.0,MULTIPLE
12417.0,5,11.608695652173912,3.132608695652174,18.969565217391306,267,436.3,MULTIPLE
12417.0,7,5.826086956521739,6.9708695652173915,19.008260869565216,134,437.19,MULTIPLE
12417.0,9,9.535714285714286,4.254107142857142,16.397321428571427,534,918.25,MULTIPLE
12417.0,11,6.166666666666667,6.841666666666666,19.285416666666666,148,462.85,MULTIPLE
12418.0,9,11.970588235294118,3.5644117647058824,19.664117647058823,407,668.58,Switzerland
12420.0,11,11.89655172413793,4.707241379310345,20.70310344827586,345,600.39,Cyprus
12421.0,2,9.454545454545455,4.157272727272727,14.313636363636363,104,157.45,Spain
12421.0,7,10.357142857142858,4.630714285714285,17.09642857142857,145,239.35,Spain
12421.0,9,14.363636363636363,4.046363636363637,21.069090909090907,158,231.76,Spain
12421.0,12,8.555555555555555,5.371111111111111,19.83111111111111,77,178.48,Spain
12422.0,2,8.692307692307692,2.8153846153846156,18.346153846153847,113,238.5,MULTIPLE
12422.0,7,9.722222222222221,4.223888888888889,23.186666666666667,175,417.36,MULTIPLE
12422.0,10,10.25,1.815,18.4625,82,147.7,MULTIPLE
12423.0,1,11.75,2.636875,14.870625,188,237.93,Belgium
12423.0,3,12.933333333333334,2.3526666666666665,12.820666666666666,194,192.31,Belgium
12423.0,4,6.95,4.5525,17.3675,139,347.35,Belgium
12423.0,5,13.777777777777779,1.9911111111111113,14.186666666666667,248,255.36,Belgium
12423.0,6,7.318181818181818,3.671818181818182,15.173636363636364,161,333.82,Belgium
12423.0,7,11.4,3.864,16.984,57,84.92,Belgium
12423.0,9,12.416666666666666,2.2925,16.581666666666667,149,198.98,Belgium
12424.0,7,24.666666666666668,2.780666666666667,58.69866666666667,740,1760.96,Australia
12425.0,10,13.777777777777779,2.5644444444444443,21.58888888888889,496,777.2,Portugal
12426.0,6,8.6,3.9363333333333332,19.424333333333333,258,582.73,Germany
12427.0,1,7.9,4.925,30.35,79,303.5,Germany
12427.0,11,7.6,4.0520000000000005,18.838666666666665,114,282.58,Germany
12427.0,12,56.666666666666664,5.371666666666666,39.95333333333333,340,239.72,Germany
12428.0,4,11.850467289719626,4.722149532710281,27.74214953271028,2536,5936.82,Finland
12428.0,5,11.285714285714286,3.3666666666666667,17.79619047619048,237,373.72,Finland
12428.0,8,11.4,5.1925,31.622000000000003,228,632.44,Finland
12428.0,9,16.041666666666668,3.62875,25.214166666666667,385,605.14,Finland
12428.0,12,10.0,5.8853333333333335,27.22266666666667,150,408.34000000000003,Finland
12429.0,1,22.7,4.6485,64.075,454,1281.5,MULTIPLE
12429.0,5,9.428571428571429,5.444285714285714,20.856190476190477,198,437.98,MULTIPLE
12429.0,7,13.551724137931034,3.297241379310345,38.806896551724144,393,1125.4,MULTIPLE
12429.0,12,18.962962962962962,1.8244444444444443,33.53777777777778,512,905.52,MULTIPLE
12430.0,11,10.636363636363637,6.225454545454546,23.30909090909091,117,256.4,Norway
12431.0,1,10.541666666666666,4.541666666666667,32.24791666666667,253,773.95,MULTIPLE
12431.0,2,5.5,4.588,19.234,110,384.68,MULTIPLE
12431.0,3,10.553191489361701,3.629787234042553,22.3968085106383,496,1052.65,MULTIPLE
12431.0,6,10.375,4.12275,23.68125,415,947.25,MULTIPLE
12431.0,8,10.454545454545455,3.3313636363636365,25.165454545454544,460,1107.28,MULTIPLE
12431.0,9,37.4,2.426,60.876,374,608.76,MULTIPLE
12431.0,11,9.428571428571429,3.6855102040816328,20.641632653061226,462,1011.44,MULTIPLE
12431.0,12,336.0,1.79,601.44,336,601.44,MULTIPLE
12432.0,7,18.776315789473685,13.785657894736843,52.85078947368421,1427,4016.66,Norway
12432.0,11,11.6875,2.868125,32.583125,374,1042.66,Norway
12433.0,1,24.367346938775512,1.6246938775510205,25.762721088435374,3582,3787.12,Norway
12433.0,10,22.82716049382716,2.64679012345679,32.19888888888889,1849,2608.11,Norway
12433.0,11,19.20689655172414,2.5177586206896554,25.83896551724138,1114,1498.66,Norway
12433.0,12,33.80882352941177,2.4220588235294116,41.81308823529412,2299,2843.29,Norway
12434.0,4,4.8125,5.35625,17.890625,77,286.25,Australia
12434.0,10,9.323529411764707,2.880294117647059,15.290882352941177,317,519.89,Australia
12435.0,4,46.26315789473684,6.4321052631578945,209.4205263157895,879,3978.9900000000002,Denmark
12435.0,10,69.17647058823529,4.4141176470588235,226.5235294117647,1176,3850.9,Denmark
12436.0,10,13.1875,5.2675,31.813125,211,509.01,Norway
12437.0,2,19.142857142857142,7.307142857142857,56.1,134,392.7,France
12437.0,3,18.35483870967742,2.3725806451612903,19.04064516129032,569,590.26,France
12437.0,4,12.25,4.49125,18.463749999999997,98,147.70999999999998,France
12437.0,5,18.375,4.73125,26.137500000000003,147,209.10000000000002,France
12437.0,6,16.0,5.239999999999999,30.25333333333333,336,635.3199999999999,France
12437.0,7,27.615384615384617,3.376153846153846,38.58769230769231,359,501.64,France
12437.0,10,13.625,3.643333333333333,23.22,327,557.28,France
12437.0,11,7.090909090909091,5.508181818181819,23.95090909090909,78,263.46,France
12437.0,12,11.684931506849315,3.621369863013699,20.384109589041095,853,1488.04,France
12438.0,8,11.959183673469388,3.4414285714285713,18.16469387755102,586,890.0699999999999,Norway
12438.0,12,12.122448979591837,4.348367346938775,41.15877551020408,594,2016.78,Norway
12441.0,1,11.0,3.700909090909091,15.77727272727273,121,173.55,France
12444.0,7,6.466666666666667,5.259555555555556,20.78,582,1870.2,Norway
12444.0,9,4.533333333333333,10.882666666666667,50.47133333333333,68,757.0699999999999,Norway
12444.0,10,8.9,5.0954999999999995,28.127,178,562.54,Norway
12444.0,11,5.0,11.445882352941176,51.70647058823529,85,879.01,Norway
12444.0,12,7.0588235294117645,5.471764705882353,27.548235294117646,240,936.64,Norway
12445.0,12,15.5,7.9875,33.35,62,133.4,Spain
12446.0,11,6.157894736842105,4.352631578947368,17.584385964912283,351,1002.3100000000001,RSA
12447.0,5,7.3076923076923075,3.5742307692307693,18.326538461538462,190,476.49,Belgium
12448.0,11,11.045454545454545,5.951818181818182,20.429545454545455,243,449.45,Spain
12449.0,7,8.125,3.3522916666666664,17.894375,390,858.9300000000001,Belgium
12449.0,9,6.846153846153846,4.4051282051282055,19.9474358974359,267,777.95,Belgium
12449.0,10,8.266666666666667,3.7306666666666666,24.171111111111113,372,1087.7,Belgium
12449.0,12,8.88135593220339,3.4762711864406777,22.757796610169493,524,1342.71,Belgium
12450.0,7,10.666666666666666,1.6733333333333331,16.98,64,101.88,Spain
12450.0,8,32.0,1.45,48.0,64,96.0,Spain
12451.0,2,23.10891089108911,2.2398019801980196,28.906039603960394,2334,2919.5099999999998,Switzerland
12451.0,6,18.840425531914892,2.1427659574468083,25.40755319148936,1771,2388.31,Switzerland
12451.0,11,16.5,2.7869,25.395599999999998,1650,2539.56,Switzerland
12451.0,12,13.898305084745763,2.7288135593220337,20.137966101694918,820,1188.14,Switzerland
12452.0,12,8.409090909090908,4.485,19.571363636363635,185,430.57,Switzerland
12453.0,8,11.0,2.393255813953488,16.443953488372095,473,707.09,Austria
12454.0,11,67.06666666666666,7.282,235.22266666666667,1006,3528.34,Spain
12455.0,3,36.26190476190476,2.58,40.45,1523,1698.9,MULTIPLE
12455.0,7,8.23076923076923,4.578461538461538,20.338461538461537,107,264.4,MULTIPLE
12455.0,8,9.363636363636363,3.6,12.227272727272727,103,134.5,MULTIPLE
12455.0,9,6.6,6.864,15.712,33,78.56,MULTIPLE
12455.0,10,17.0,2.305263157894737,15.289473684210526,323,290.5,MULTIPLE
12456.0,4,10.853658536585366,4.184390243902439,22.9309756097561,445,940.1700000000001,Switzerland
12456.0,8,13.955555555555556,3.4877777777777776,29.449555555555555,628,1325.23,Switzerland
12456.0,11,14.35897435897436,3.193846153846154,23.477948717948717,560,915.64,Switzerland
12457.0,5,15.88,7.199199999999999,42.69,397,1067.25,MULTIPLE
12457.0,10,11.472222222222221,4.061388888888889,30.54527777777778,413,1099.63,MULTIPLE
12457.0,11,33.0,5.95,196.35,33,196.35,MULTIPLE
12458.0,3,14.210526315789474,3.8873684210526314,23.258947368421055,270,441.92,Switzerland
12458.0,10,12.421052631578947,4.765263157894736,26.60421052631579,236,505.48,Switzerland
12461.0,8,8.294117647058824,3.2076470588235293,18.43764705882353,282,626.88,Switzerland
12461.0,10,5.0,40.0,200.0,5,200.0,Switzerland
12462.0,3,7.175,4.59825,19.05275,287,762.11,Spain
12462.0,12,11.318181818181818,4.8554545454545455,19.430909090909093,249,427.48,Spain
12463.0,5,9.45,3.001,17.5285,189,350.57,Belgium
12463.0,6,9.333333333333334,3.4877777777777776,16.52111111111111,168,297.38,Belgium
12463.0,7,9.565217391304348,2.4400000000000004,14.688695652173914,220,337.84000000000003,Belgium
12463.0,11,9.045454545454545,3.3495454545454546,16.31772727272727,199,358.99,Belgium
12464.0,3,4.0,10.772222222222222,40.42777777777778,36,363.84999999999997,Belgium
12464.0,6,3.0,11.408333333333333,30.166666666666668,18,181.0,Belgium
12464.0,8,6.5,8.775,22.799999999999997,13,45.599999999999994,Belgium
12464.0,9,3.5,13.35,47.525,14,190.1,Belgium
12464.0,12,3.875,13.35,53.9375,31,431.5,Belgium
12465.0,7,11.307692307692308,2.858461538461538,16.959230769230768,294,440.94,Belgium
12465.0,12,8.80952380952381,2.638095238095238,14.345238095238095,185,301.25,Belgium
12468.0,2,10.583333333333334,3.668333333333333,18.3825,127,220.59,Germany
12468.0,7,9.192307692307692,3.444230769230769,19.575000000000003,239,508.95000000000005,Germany
12471.0,1,20.342105263157894,3.7422368421052634,50.97842105263158,1546,3874.36,Germany
12471.0,2,14.285714285714286,6.571428571428571,107.63571428571427,100,753.4499999999999,Germany
12471.0,3,12.7,4.571333333333333,44.52333333333333,381,1335.7,Germany
12471.0,4,15.4,3.311,43.916,308,878.3199999999999,Germany
12471.0,5,13.928571428571429,2.8817857142857144,24.08178571428571,390,674.29,Germany
12471.0,6,18.0,3.8588888888888895,48.95555555555555,324,881.1999999999999,Germany
12471.0,8,12.771428571428572,3.4977142857142858,27.950285714285712,447,978.26,Germany
12471.0,9,17.46938775510204,2.8704081632653065,35.5269387755102,856,1740.82,Germany
12471.0,10,13.62962962962963,3.571851851851852,24.583703703703705,368,663.76,Germany
12471.0,11,34.392857142857146,10.747857142857143,85.19214285714285,963,2385.38,Germany
12471.0,12,15.759615384615385,2.957019230769231,32.88461538461539,1639,3420.0,Germany
12472.0,1,13.885714285714286,2.400142857142857,23.304285714285715,972,1631.3,Germany
12472.0,2,11.547619047619047,2.427857142857143,19.65142857142857,485,825.36,Germany
12472.0,4,14.153846153846153,3.498076923076923,22.776153846153843,368,592.18,Germany
12472.0,7,11.632352941176471,2.309705882352941,18.627352941176472,791,1266.66,Germany
12472.0,8,10.976744186046512,2.106279069767442,14.234883720930233,472,612.1,Germany
12472.0,11,11.5375,2.0985,17.205375,923,1376.43,Germany
12472.0,12,13.7,3.6370000000000005,26.808,137,268.08,Germany
12473.0,7,15.914285714285715,2.5114285714285716,19.20542857142857,557,672.1899999999999,Germany
12473.0,9,10.7,2.832666666666667,17.13533333333333,321,514.06,Germany
12473.0,11,15.727272727272727,1.7294949494949494,17.15131313131313,1557,1697.98,Germany
12473.0,12,1.0,263.58,263.58,4,1054.32,Germany
12474.0,2,8.257142857142858,3.882285714285714,17.137142857142855,289,599.8,Germany
12474.0,3,9.538461538461538,6.233846153846154,22.121538461538464,124,287.58000000000004,Germany
12474.0,4,10.876923076923077,2.9984615384615387,16.364153846153847,707,1063.67,Germany
12474.0,6,13.897435897435898,2.3123076923076926,19.694358974358977,542,768.08,Germany
12474.0,7,11.48,2.4384,18.880399999999998,287,472.01,Germany
12474.0,8,12.159090909090908,2.5072727272727273,16.028181818181817,535,705.24,Germany
12474.0,10,12.076923076923077,2.58,17.91076923076923,314,465.68,Germany
12474.0,11,11.603603603603604,2.8227927927927925,16.53153153153153,1288,1835.0,Germany
12474.0,12,11.530303030303031,2.44469696969697,17.859545454545454,761,1178.73,Germany
12475.0,11,14.86111111111111,2.941111111111111,20.093888888888888,535,723.38,Germany
12476.0,1,1.0,6.225,6.225,2,12.45,Germany
12476.0,2,6.238095238095238,6.634761904761904,26.170476190476194,131,549.58,Germany
12476.0,3,5.875,6.1,20.025,47,160.2,Germany
12476.0,5,12.313725490196079,3.876470588235294,27.679803921568627,628,1411.67,Germany
12476.0,6,6.666666666666667,15.966666666666667,103.73333333333333,20,311.2,Germany
12476.0,8,9.5,4.6646875,23.330312499999998,304,746.5699999999999,Germany
12476.0,10,14.23076923076923,5.031538461538461,41.04615384615385,185,533.6,Germany
12476.0,11,12.588235294117647,4.098235294117647,32.269411764705886,428,1097.16,Germany
12476.0,12,9.608695652173912,4.716376811594203,28.89840579710145,663,1993.99,Germany
12477.0,3,12.288461538461538,4.349038461538462,45.306730769230775,639,2355.9500000000003,Germany
12477.0,5,12.771929824561404,4.110701754385965,38.96526315789474,728,2221.02,Germany
12477.0,9,12.78888888888889,4.321,47.30066666666666,1151,4257.0599999999995,Germany
12477.0,11,11.821428571428571,4.369642857142857,41.92892857142857,662,2348.02,Germany
12477.0,12,10.511111111111111,4.909111111111111,45.282000000000004,473,2037.69,Germany
12479.0,12,12.419354838709678,2.6687096774193546,17.006451612903227,385,527.2,Germany
12480.0,2,8.738095238095237,2.880952380952381,19.43452380952381,367,816.25,Germany
12480.0,4,11.285714285714286,3.2197142857142858,22.02914285714286,395,771.02,Germany
12480.0,8,9.027027027027026,3.744594594594595,15.072432432432434,334,557.6800000000001,Germany
12480.0,12,15.275,2.7615000000000003,28.416999999999994,611,1136.6799999999998,Germany
12481.0,1,14.5,5.526818181818182,35.97,319,791.34,Germany
12481.0,2,17.208333333333332,2.889583333333333,25.12875,413,603.09,Germany
12481.0,4,18.236842105263158,2.6026315789473684,21.90368421052632,693,832.34,Germany
12481.0,6,11.795454545454545,2.6195454545454546,19.858636363636364,519,873.78,Germany
12481.0,7,14.379310344827585,4.35551724137931,34.52448275862069,417,1001.21,Germany
12481.0,11,16.458333333333332,3.5745833333333334,27.245,790,1307.76,Germany
12481.0,12,12.75,3.171666666666667,15.566666666666665,153,186.79999999999998,Germany
12483.0,2,22.53846153846154,4.423076923076923,42.12,293,547.56,Sweden
12483.0,5,9.083333333333334,5.945833333333333,26.916666666666668,109,323.0,Sweden
12483.0,6,13.0,15.450000000000001,41.36666666666667,39,124.10000000000001,Sweden
12483.0,7,17.09090909090909,3.5118181818181813,29.086363636363636,188,319.95,Sweden
12483.0,10,11.642857142857142,3.164285714285714,22.103571428571428,163,309.45,Sweden
12483.0,11,12.375,4.968125000000001,28.3875,198,454.2,Sweden
12483.0,12,20.0,8.706666666666667,67.78666666666668,120,406.72,Sweden
12484.0,2,6.428571428571429,2.9248979591836735,11.619081632653062,630,1138.67,Spain
12484.0,7,6.950819672131147,3.6265573770491804,18.655573770491802,424,1137.99,Spain
12484.0,9,6.544715447154472,2.701463414634146,11.272276422764227,805,1386.49,Spain
12484.0,12,5.1875,3.77328125,13.72765625,332,878.57,Spain
12488.0,10,8.047619047619047,4.7299999999999995,26.351904761904763,169,553.39,France
12488.0,11,12.857142857142858,3.198571428571429,30.580000000000002,90,214.06,France
12488.0,12,10.0,3.0996296296296295,19.674444444444447,270,531.21,France
12489.0,2,7.0,5.908,22.328666666666667,105,334.93,France
12490.0,2,12.744186046511627,2.2872093023255813,20.09813953488372,548,864.22,France
12490.0,6,9.647058823529411,2.8805882352941174,19.5,164,331.5,France
12490.0,7,10.55,3.272,24.203,211,484.06,France
12490.0,8,9.833333333333334,2.5216666666666665,17.205416666666668,236,412.93,France
12490.0,9,10.578947368421053,3.261578947368421,22.318947368421053,201,424.06,France
12490.0,10,15.476190476190476,2.1904761904761907,24.66238095238095,650,1035.82,France
12490.0,12,14.796296296296296,3.00537037037037,25.982222222222223,799,1403.04,France
12491.0,12,10.0,3.376923076923077,17.70769230769231,260,460.40000000000003,France
12492.0,9,7.666666666666667,4.2155555555555555,14.043333333333335,69,126.39000000000001,Germany
12492.0,11,11.181818181818182,2.637272727272727,12.438181818181818,123,136.82,Germany
